,number_of_rooms,area_size,has_elevator,year_built,annual_fee_sek,annual_cost_sek,region_processed_bromma,region_processed_centrala sundbyberg,region_processed_gröndal,region_processed_hammarby sjöstad,region_processed_kungsholmen,region_processed_råsunda,region_processed_södermalm,region_processed_vasastan,region_processed_årsta,region_processed_östermalm,has_balcony_nej,has_balcony_unknown,cleaned_floor_number,brokerage_firm_processed_erik olsson fastighetsförmedling,brokerage_firm_processed_fastighetsbyrån stockholm - södermalm,brokerage_firm_processed_länsförsäkringar fastighetsförmedling solna,brokerage_firm_processed_notar,brokerage_firm_processed_tradition mäkleri,price_sold_sek
2081,1.0,26,True,1937.0,1015,0,False,False,False,False,False,False,False,False,False,True,False,False,4.0,False,False,False,False,False,3375000
2082,2.0,58,True,1952.0,3636,5256,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False,1725000
2083,2.0,49,True,1945.0,3609,4000,False,False,False,False,False,False,False,False,True,False,False,False,2.0,False,False,False,False,False,3050000
2085,2.0,54,True,1938.0,2608,0,True,False,False,False,False,False,False,False,False,False,False,False,3.0,False,False,False,False,False,3750000
2086,1.0,256,True,1945.0,1094,2727,False,False,False,False,False,False,False,False,False,False,True,False,2.0,False,False,False,False,False,2100000
2087,2.0,618,True,1985.0,5244,3600,False,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False,1500000
2088,1.0,45,True,1956.0,2620,3600,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False,1800000
2089,3.0,82,True,2009.0,4715,0,False,False,False,True,False,False,False,False,False,False,False,False,3.0,False,False,False,True,False,5150000
2090,3.0,77,True,1975.0,4426,5220,False,False,False,False,False,False,False,False,False,False,True,False,1.0,False,False,False,False,False,2100000
2092,3.0,935,True,1967.0,6193,3600,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False,1995000
2093,3.0,77,True,1953.0,4305,7140,False,False,False,False,False,False,False,False,False,False,False,False,4.0,False,False,False,False,False,4700000
2095,2.0,58,True,1983.0,3032,6000,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False,1700000
2096,3.0,80,True,1960.0,4581,4800,False,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False,2920000
2097,4.0,92,True,1958.0,5111,0,False,False,False,False,False,False,False,False,False,False,False,False,7.0,False,False,False,False,False,4000000
2098,3.0,80,True,2004.0,5073,7200,False,False,False,False,False,False,False,False,False,False,False,False,3.0,False,False,False,False,False,3795000
2099,3.0,62,True,1955.0,3622,0,False,False,False,False,False,False,False,False,False,False,False,False,5.0,False,False,False,True,False,2540000
2100,4.0,884,True,1935.0,7381,21500,False,False,False,False,False,False,False,False,False,False,False,True,1.0,False,False,False,False,False,6675000
2101,3.0,80,True,2003.0,5013,3852,False,False,False,True,False,False,False,False,False,False,False,False,4.0,False,False,False,False,False,5675000
2102,2.0,74,True,1995.0,4485,10713,False,False,False,False,False,False,False,False,False,False,False,False,3.0,False,False,False,False,False,2250000
2103,2.0,50,True,2017.0,3373,8376,False,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False,2550000
2104,2.0,54,True,1951.0,3491,6000,True,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,True,False,2130000
2105,3.0,77,True,2006.0,5115,7320,False,False,False,False,False,False,False,False,False,False,False,False,2.0,True,False,False,False,False,5350000
2107,3.0,70,True,2017.0,4795,6600,True,False,False,False,False,False,False,False,False,False,False,False,4.0,False,False,False,False,False,4000000
2109,2.0,58,True,1957.0,3282,4400,False,False,False,False,False,False,False,False,False,False,False,False,6.0,False,False,False,False,False,2295000
2110,1.0,24,True,1933.0,1529,1200,False,False,False,False,False,False,False,False,False,False,False,True,2.0,False,False,False,False,False,3025000
2111,2.0,43,True,1884.0,1694,5880,False,False,False,False,False,False,True,False,False,False,True,False,1.0,True,False,False,False,False,4225000
2112,3.0,825,True,2016.0,4819,0,False,False,False,False,False,False,False,False,False,False,False,False,4.0,False,False,True,False,False,4900000
2113,1.0,36,True,1930.0,1868,3600,False,False,False,False,False,False,True,False,False,False,True,False,3.0,False,False,False,False,False,3350000
2114,2.0,58,True,2023.0,4076,9530,False,False,False,False,False,False,False,False,False,False,False,False,4.0,True,False,False,False,False,4658000
2115,2.0,43,True,1939.0,3198,6920,False,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False,2620000
2116,2.0,595,True,2006.0,3174,0,False,False,False,False,True,False,False,False,False,False,False,False,12.0,False,False,False,False,False,4780000
2119,1.0,34,True,2006.0,2509,4300,False,False,False,False,False,False,False,False,False,False,False,False,4.0,False,False,False,False,False,3020000
2121,3.0,65,True,2020.0,3833,7500,False,False,False,False,False,False,False,False,False,False,False,False,4.0,False,False,False,False,False,3600000
2122,2.0,45,True,1939.0,2422,8100,False,False,False,False,True,False,False,False,False,False,False,False,2.0,False,False,False,False,False,3425000
2126,2.0,53,True,2017.0,4027,6000,False,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False,3675000
2127,4.0,94,True,1961.0,5682,7668,False,False,False,False,False,False,False,False,False,False,False,False,3.0,False,False,False,False,False,3100000
2130,1.0,315,True,2022.0,2542,2748,False,False,False,False,False,False,False,True,False,False,False,False,4.0,False,False,False,False,False,2895000
2131,3.0,63,True,1947.0,3595,0,False,False,False,False,False,False,False,False,True,False,False,False,2.0,False,False,False,False,False,3750000
2132,3.0,75,True,1888.0,2233,0,False,False,False,False,False,False,False,True,False,False,False,True,0.0,False,False,False,False,False,8925000
2133,3.0,72,True,1989.0,5601,6167,False,False,False,False,False,False,False,False,False,False,False,True,5.0,False,False,False,False,False,3950000
2134,1.0,40,True,1947.0,2455,0,False,False,False,False,False,False,False,False,False,False,False,False,3.0,False,False,False,False,False,2200000
2135,1.0,22,False,1943.0,1406,0,False,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False,2495000
2136,3.0,76,False,1951.0,4358,0,False,False,False,False,False,False,False,False,False,False,False,True,2.0,False,False,False,False,False,2400000
2137,2.0,54,True,1988.0,3799,0,False,False,False,False,False,False,False,False,False,False,False,True,1.0,False,False,False,False,False,995000
2138,4.0,835,True,1990.0,5031,6612,False,False,False,False,False,False,True,False,False,False,False,True,7.0,False,False,False,False,False,6500000
2139,2.0,60,True,1950.0,3125,4800,False,False,False,False,False,False,False,False,False,False,False,True,1.0,False,False,False,False,False,2455000
2143,3.0,57,False,1937.0,4977,12100,False,True,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False,2800000
2147,2.0,46,True,1930.0,2562,0,False,False,False,False,False,False,True,False,False,False,False,True,2.0,False,False,False,False,False,4100000
2148,3.0,73,True,2018.0,4382,0,False,False,False,False,False,False,False,False,False,False,False,False,7.0,False,False,False,False,False,5150000
2150,2.0,40,True,2017.0,3063,0,False,False,False,False,False,False,False,False,False,False,False,False,13.0,False,False,False,False,False,1540000
2151,2.0,70,True,2008.0,4141,2400,False,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False,3415000
2153,2.0,52,True,2016.0,2116,7200,True,False,False,False,False,False,False,False,False,False,False,False,4.0,False,False,False,False,False,3300000
2154,2.0,37,False,1939.0,3062,3600,True,False,False,False,False,False,False,False,False,False,False,True,2.0,False,False,False,False,False,2295000
2156,2.0,50,False,1942.0,2497,9200,False,False,False,False,False,False,False,False,False,False,False,False,3.0,False,False,False,False,False,3250000
2157,3.0,80,False,1924.0,4770,13600,False,False,False,False,True,False,False,False,False,False,False,True,6.0,False,False,False,False,False,10700000
2158,2.0,39,True,1937.0,3401,8000,False,False,False,False,False,False,True,False,False,False,False,False,4.0,False,False,False,False,False,3625000
2159,3.0,682,False,1897.0,4152,24600,False,False,False,False,False,False,True,False,False,False,False,True,0.0,False,False,False,False,False,5500000
2160,2.0,66,True,1935.0,2009,0,False,False,False,False,True,False,False,False,False,False,False,True,3.0,False,False,False,False,False,6300000
2161,4.0,113,True,2012.0,4698,13800,False,False,False,True,False,False,False,False,False,False,False,False,6.0,False,False,False,False,False,12500000
2162,4.0,94,True,1930.0,5190,3900,False,False,False,False,False,False,True,False,False,False,False,False,1.0,False,False,False,False,False,7950000
2163,3.0,725,True,1947.0,2497,0,False,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False,7400000
2164,3.0,79,True,2008.0,5344,9000,False,False,False,True,False,False,False,False,False,False,True,False,3.0,False,False,False,False,False,5100000
2165,2.0,70,True,1994.0,3713,4200,False,False,False,False,False,False,False,False,False,False,False,False,5.0,False,False,False,False,False,4625000
2166,3.0,87,True,1920.0,3446,4600,False,False,False,False,True,False,False,False,False,False,False,False,4.0,False,False,False,False,False,9225000
2167,2.0,545,True,1995.0,3570,0,False,True,False,False,False,False,False,False,False,False,False,False,3.0,False,False,False,False,False,3800000
2168,2.0,55,True,1942.0,2179,0,False,False,False,False,False,False,False,False,False,False,False,False,7.0,False,False,False,False,False,5530000
2169,3.0,735,True,2012.0,4714,0,True,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,True,False,3900000
2170,4.0,94,True,2006.0,5541,8300,False,False,False,False,False,False,False,False,False,False,False,False,6.0,True,False,False,False,False,6180000
2171,2.0,55,True,1885.0,2530,6000,False,False,False,False,False,False,False,True,False,False,False,False,2.0,False,False,False,False,False,6470000
2172,3.0,88,True,1968.0,5337,5300,False,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False,3800000
2173,2.0,59,False,1952.0,3119,0,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False,2600000
2174,2.0,55,True,2020.0,3137,9900,False,False,False,False,False,False,False,False,False,False,False,False,5.0,False,False,False,False,False,4200000
2175,3.0,89,True,1881.0,4494,0,False,False,False,False,False,False,False,False,False,True,False,False,5.0,False,False,False,False,False,16250000
2176,2.0,69,True,1992.0,4957,7206,False,False,False,False,False,False,False,False,False,False,False,False,3.0,False,False,False,False,False,7000000
2177,2.0,59,True,1953.0,3567,0,False,False,False,False,False,False,False,False,False,False,False,True,3.0,False,False,False,False,False,2050000
2179,3.0,84,True,2007.0,4355,0,False,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,True,False,False,4400000
2180,3.0,58,True,1950.0,3902,5160,False,False,False,False,False,False,False,False,False,False,False,False,1.0,True,False,False,False,False,3300000
2181,3.0,83,True,1886.0,3623,0,False,False,False,False,False,False,False,False,False,False,True,False,1.0,False,False,False,False,False,7835000
2184,4.0,135,True,1929.0,4543,0,False,False,False,False,False,False,False,False,False,True,False,False,3.0,False,False,False,False,False,19300000
2185,2.0,43,True,2003.0,3201,9000,False,False,False,True,False,False,False,False,False,False,False,False,5.0,False,False,False,False,False,3450000
2187,1.0,22,True,2018.0,2967,0,False,False,False,False,False,False,False,False,False,False,False,False,4.0,False,False,False,False,False,1000000
2188,2.0,347,True,1930.0,2148,0,False,False,False,False,False,False,True,False,False,False,False,False,2.0,False,False,False,True,False,4075000
2189,2.0,51,False,1946.0,3056,9200,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False,3300000
2190,4.0,92,True,1969.0,5675,12480,False,False,False,False,False,False,False,False,False,False,False,False,3.0,True,False,False,False,False,2375000
2191,2.0,52,True,2021.0,2805,2460,False,False,False,True,False,False,False,False,False,False,False,False,4.0,False,False,False,True,False,3800000
2192,2.0,522,True,2013.0,3644,0,False,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,True,False,2175000
2193,2.0,49,True,1912.0,2407,9208,False,False,False,False,False,False,False,False,False,False,True,False,2.0,False,False,False,False,False,3200000
2194,2.0,55,True,1885.0,2892,4500,False,False,False,False,False,False,False,False,False,True,False,True,2.0,False,False,False,False,False,6845000
2195,4.0,89,True,1955.0,4002,10080,False,False,False,False,False,True,False,False,False,False,False,False,7.0,False,False,False,True,False,5750000
2197,4.0,91,True,2019.0,4890,4400,False,False,False,False,False,False,True,False,False,False,False,False,4.0,True,False,False,False,False,9950000
2198,4.0,99,True,1938.0,3725,6600,False,True,False,False,False,False,False,False,False,False,False,True,3.0,False,False,False,False,False,5600000
2199,2.0,52,True,2015.0,3077,2600,False,False,False,False,False,False,False,False,False,False,True,False,4.0,False,False,False,False,False,1980000
2201,3.0,96,True,1992.0,6670,6000,False,False,False,False,False,False,False,False,False,False,False,False,3.0,False,False,False,False,False,2775000
